DATAFLOW,LAST UPDATE,freq,unit,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Germany,2000,134609,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Germany,2001,134964,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Germany,2002,130387,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Germany,2003,128030,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Germany,2004,129650,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Germany,2005,124023,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Germany,2006,119710,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Germany,2007,116871,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Germany,2008,114484,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Germany,2009,110694,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Germany,2010,110431,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Germany,2011,108867,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Germany,2012,106815,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Germany,2014,99715,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Germany,2015,99237,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Germany,2016,98721,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Germany,2017,101209,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Germany,2018,100986,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Germany,2020,99948,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Germany,2022,103927,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Germany,2023,106218,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Germany including former GDR,1999,130471,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Germany including former GDR,2000,134609,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Germany including former GDR,2001,134964,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Germany including former GDR,2002,130387,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Germany including former GDR,2003,128030,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Germany including former GDR,2004,129650,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Germany including former GDR,2005,124023,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Germany including former GDR,2006,119710,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Germany including former GDR,2007,116871,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Germany including former GDR,2008,114484,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Germany including former GDR,2009,110694,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Germany including former GDR,2010,110431,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Germany including former GDR,2011,108867,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Germany including former GDR,2012,106815,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Germany including former GDR,2013,102802,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Germany including former GDR,2014,99715,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Germany including former GDR,2015,99237,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Germany including former GDR,2016,98721,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Germany including former GDR,2017,101209,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Germany including former GDR,2018,100986,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Germany including former GDR,2023,106218,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Denmark,1960,3918,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Denmark,1961,4124,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Denmark,1962,3996,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Denmark,1963,3971,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Denmark,1964,4527,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Denmark,1965,5188,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Denmark,1966,5726,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Denmark,1967,6324,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Denmark,1968,5986,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Denmark,1969,7295,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Denmark,1970,9375,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Denmark,1971,11157,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Denmark,1972,12985,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Denmark,1973,16536,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Denmark,1974,24868,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Denmark,1975,27884,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Denmark,1976,26842,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Denmark,1977,25662,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Denmark,1978,23699,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Denmark,1979,23193,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Denmark,1980,23334,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Denmark,1981,22779,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Denmark,1982,21462,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Denmark,1983,20791,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Denmark,1984,20742,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Denmark,1985,19919,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Denmark,1986,20067,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Denmark,1987,20830,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Denmark,1988,21199,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Denmark,1989,21456,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Denmark,1990,20589,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Denmark,1991,19729,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Denmark,1992,18833,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Denmark,1993,18687,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Denmark,1994,17598,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Denmark,1995,17720,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Denmark,1996,18135,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Denmark,1997,17152,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Denmark,1998,16592,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Denmark,1999,16271,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Denmark,2000,15665,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Denmark,2001,15314,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Denmark,2002,14991,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Denmark,2003,15567,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Denmark,2004,15231,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Denmark,2005,15103,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Denmark,2006,15053,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Denmark,2013,15073,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Denmark,2014,15097,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Estonia,1965,40059,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Estonia,1970,40663,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Estonia,1975,38927,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Estonia,1980,35497,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Estonia,1984,33747,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Estonia,1985,35652,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Estonia,1986,35749,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Estonia,1987,34713,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Estonia,1988,30702,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Estonia,1989,28216,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Estonia,1990,29410,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Estonia,1991,29406,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Estonia,1992,28403,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Estonia,1993,25587,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Estonia,1994,22450,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Estonia,1995,17671,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Estonia,1996,16887,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Estonia,1997,16615,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Estonia,1998,15798,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Estonia,1999,14503,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Estonia,2007,8883,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Estonia,2008,8409,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Estonia,2009,7542,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Estonia,2010,7068,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Estonia,2011,6668,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Estonia,2012,6056,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Estonia,2013,5777,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Estonia,2014,5154,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Estonia,2015,4889,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Estonia,2016,4475,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Estonia,2017,3997,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Estonia,2018,3800,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Estonia,2019,3741,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Estonia,2020,3455,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Estonia,2021,3307,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Estonia,2022,3386,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Estonia,2023,3356,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Greece,1989,7388,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Greece,1990,10145,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Greece,1991,11109,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Greece,1992,11977,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Greece,1993,12289,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Greece,1994,12608,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Greece,1995,13532,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Greece,1996,12542,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Greece,1997,12853,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Greece,1998,11838,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Greece,1999,11824,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Greece,2000,18015,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Greece,2001,22223,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Greece,2002,16173,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Greece,2003,15782,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Spain,1987,16766,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Spain,1988,26069,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Spain,1989,30552,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Spain,1990,37231,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Spain,1991,41910,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Spain,1992,44962,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Spain,1993,45503,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Spain,1994,47832,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Spain,1995,49367,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Spain,1996,51002,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Spain,1997,49578,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Spain,1998,53847,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Spain,1999,58399,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Spain,2000,63756,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Spain,2001,69857,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Spain,2002,77125,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Spain,2003,79788,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Spain,2004,84985,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Spain,2005,91664,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Spain,2006,101592,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Spain,2007,112138,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Spain,2008,115812,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Spain,2009,111482,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Spain,2010,113031,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Spain,2011,118359,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Spain,2012,112390,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Spain,2013,108690,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Spain,2015,94188,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Spain,2017,94123,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Spain,2018,95917,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Spain,2019,99149,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Spain,2020,88269,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Spain,2021,90189,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Spain,2022,98316,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Spain,2023,101668,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Finland,1980,15037,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Finland,1982,13861,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Finland,1983,13360,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Finland,1984,13645,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Finland,1985,13833,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Finland,1986,13319,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Finland,1987,12995,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Finland,1988,12133,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Finland,1989,12658,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Finland,1990,12232,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Finland,1991,11747,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Finland,1992,11071,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Finland,1993,10342,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Finland,1994,10013,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Finland,1995,9884,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Finland,1996,10437,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Finland,1997,10238,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Finland,1998,10744,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Finland,1999,10819,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Finland,2000,10930,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Finland,2001,10699,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Finland,2002,10908,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Finland,2003,10744,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Finland,2004,11091,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Finland,2005,10931,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Finland,2006,10645,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Finland,2007,10533,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Finland,2008,10423,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Finland,2009,10427,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Finland,2010,10242,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Finland,2011,10491,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Finland,2012,10061,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Finland,2013,10120,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Finland,2014,9780,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Finland,2015,9441,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Finland,2016,9387,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Finland,2017,9332,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Finland,2018,8598,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Finland,2019,8707,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Finland,2020,8322,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Finland,2021,7540,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Finland,2022,7782,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Finland,2023,8207,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,France,1990,205940,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,France,1991,209093,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,France,1992,201735,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,France,1993,201267,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,France,1994,200012,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,France,1995,191392,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,France,1996,200138,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,France,1997,201760,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,France,1998,208379,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,France,1999,209991,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,France,2001,214708,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,France,2002,219216,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,France,2003,215537,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,France,2004,222883,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,France,2005,218367,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,France,2007,225741,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,France,2014,227233,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,France,2015,220439,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,France,2016,216061,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,France,2017,217818,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,France,2018,225202,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,France,2019,233253,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,France,2020,216067,b,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,France,2021,216682,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,France,2022,233281,p,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Metropolitan France,1976,134173,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Metropolitan France,1977,150931,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Metropolitan France,1978,150417,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Metropolitan France,1979,156810,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Metropolitan France,1980,171218,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Metropolitan France,1981,180695,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Metropolitan France,1982,181122,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,Total,Metropolitan France,1983,182862,,
